image_name,ground_truth,gt_text,cluster_id,cluster_static_prob,mlp_instance_prob,mlp_decision,cluster_decision,ssl_feature_l2_norm,LAB_L_bin0,LAB_L_bin1,LAB_L_bin2,LAB_a_bin0,LAB_a_bin1,LAB_a_bin2,LAB_b_bin0,LAB_b_bin1,LAB_b_bin2,Sat_bin0,Sat_bin1,Sat_bin2,Sat_bin3,Sat_bin4,Sat_bin5,Sat_bin6,Sat_bin7,Sat_bin8,Sat_bin9,Sat_bin10,Sat_bin11,Sat_bin12,Sat_bin13,Sat_bin14,Sat_bin15,Haralick_0,Haralick_1,Haralick_2,Haralick_3,Haralick_4,Haralick_5,Haralick_6,Haralick_7,Haralick_8,Haralick_9,Haralick_10,Haralick_11,Haralick_12,LBP_bin0,LBP_bin1,LBP_bin2,LBP_bin3,LBP_bin4,LBP_bin5,LBP_bin6,LBP_bin7,LBP_bin8,LBP_bin9,LBP_bin10,LBP_bin11,LBP_bin12,LBP_bin13,LBP_bin14,LBP_bin15,LBP_bin16,LBP_bin17,LBP_bin18,Texture_Complexity,Relative_Area,Compactness
152b672ab3492fc6239c86a73f97dd52.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.6436,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2408,0.420013,0.458725,0.121262,0.0,0.999573,0.000427,0.0,0.998886,0.001114,0.343231,0.015167,0.009125,0.009979,0.01712,0.030029,0.084396,0.189621,0.193222,0.0896,0.012619,0.00209,0.000366,0.000137,3.1e-05,0.003265,0.640916,1.212165,0.969853,1.297055,0.278722,0.376763,0.311857,0.393095,0.887513,0.861588,0.883172,0.857561,0.367282,0.046204,0.021484,0.020599,0.017212,0.017761,0.018707,0.018341,0.025421,0.033676,0.043869,0.031158,0.01918,0.01651,0.017227,0.014145,0.016663,0.021088,0.02597,0.349777,0.071915,0.983978,0.785398
15334875343f27ebc5d92b9076135d76.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.703,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2391,0.366974,0.350693,0.282333,0.0,0.980606,0.019394,0.0,0.999481,0.000519,0.310944,0.002731,0.004333,0.011505,0.02269,0.036575,0.13797,0.25145,0.169769,0.038589,0.005463,0.001617,0.000702,0.000336,7.6e-05,0.005249,0.582491,1.10679,0.837837,1.049919,0.277068,0.399431,0.318934,0.379346,0.886318,0.849242,0.875985,0.85663,0.344404,0.044571,0.021545,0.020203,0.018097,0.016632,0.018051,0.020676,0.026352,0.035507,0.043915,0.044403,0.022156,0.017395,0.015289,0.015915,0.015366,0.020493,0.020401,0.336609,0.068314,0.995743,0.785398
1573af7f31f04dc06992d92472facb34.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.2339,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2519,0.532883,0.318466,0.148651,0.0,0.999329,0.000671,0.0,0.77507,0.22493,0.320877,0.019577,0.0047,0.0047,0.006805,0.009048,0.009766,0.011261,0.026245,0.041504,0.08493,0.16777,0.137451,0.110382,0.038315,0.006668,0.84473,1.092564,0.614951,1.145713,0.307567,0.375179,0.278615,0.374963,0.878736,0.855972,0.884512,0.858411,0.341938,0.0439,0.022141,0.021027,0.017517,0.015854,0.017624,0.020081,0.023666,0.030502,0.042404,0.029709,0.020126,0.016159,0.017685,0.015244,0.016968,0.021896,0.024506,0.334488,0.060471,0.980057,0.785398
15a51625559c7e610b1531871f2fd85a.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.7898,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2437,0.361008,0.414047,0.224945,0.0,0.999252,0.000748,0.0,1.0,0.0,0.317139,0.005997,0.007782,0.008087,0.012848,0.02858,0.139023,0.277054,0.160599,0.029907,0.00531,0.001602,0.000549,0.000259,9.2e-05,0.005173,1.095879,1.729104,1.130974,1.519708,0.402313,0.538454,0.405852,0.499023,0.852752,0.816401,0.852368,0.82564,0.336913,0.055435,0.024323,0.022308,0.018738,0.016937,0.015991,0.016144,0.019257,0.023499,0.032059,0.034531,0.015015,0.012756,0.011917,0.012985,0.014175,0.0215,0.026749,0.344711,0.086014,0.986053,0.785398
15c88d81a4106de1bdb8f4c31cfc1c9d.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.7066,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2572,0.417343,0.546661,0.035995,0.0,0.999802,0.000198,0.0,1.0,0.0,0.336319,0.00415,0.005066,0.016541,0.054596,0.14122,0.313553,0.113434,0.009796,0.00116,0.001038,0.000473,0.000275,0.000137,0.0,0.002243,0.378431,0.666697,0.509896,0.670327,0.187071,0.275186,0.230637,0.275525,0.922081,0.892527,0.906475,0.892149,0.373401,0.040787,0.022751,0.018478,0.016052,0.016235,0.019226,0.0215,0.026596,0.0345,0.040939,0.034882,0.022964,0.019867,0.018799,0.016022,0.017517,0.0215,0.024765,0.330124,0.039032,0.987869,0.785398
163a745959c03983064a3eb4d49033c0.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.7107,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.259,0.525604,0.395386,0.07901,0.0,0.999344,0.000656,0.0,0.999985,1.5e-05,0.336823,0.00058,0.001282,0.001755,0.012146,0.018387,0.025375,0.032227,0.080093,0.181808,0.189987,0.100052,0.015091,0.00061,0.000107,0.003677,0.746201,1.435171,1.04614,1.294948,0.267586,0.38376,0.304013,0.362445,0.900511,0.873159,0.895509,0.878212,0.408983,0.052536,0.025223,0.021439,0.017838,0.014008,0.014633,0.015106,0.018814,0.026718,0.04039,0.024628,0.016052,0.014099,0.01387,0.010666,0.014923,0.021652,0.030624,0.346268,0.05571,0.999252,0.785398
16d06046f5d8dd18841d318d1f625619.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6293,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2159,0.474503,0.410019,0.115479,0.0,0.946625,0.053375,0.0,0.984421,0.015579,0.33316,0.002792,0.004318,0.004562,0.007431,0.009705,0.01947,0.039169,0.111038,0.263824,0.151917,0.034012,0.011932,0.002625,0.000122,0.003922,0.877221,1.217455,0.867862,1.145759,0.345726,0.430588,0.351961,0.431572,0.866537,0.840464,0.864054,0.837018,0.353664,0.048691,0.022858,0.01944,0.015823,0.013092,0.015091,0.016525,0.0233,0.032288,0.042664,0.032181,0.018829,0.014633,0.014648,0.01149,0.014282,0.02243,0.029327,0.334732,0.08226,0.995956,0.785398
16d4ca6160127cd1d5ff99c267599fc4.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6016,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2433,0.547058,0.292328,0.160614,0.0,1.0,0.0,0.0,0.99939,0.00061,0.312027,0.005157,0.003769,0.004608,0.008255,0.026611,0.073868,0.14801,0.139343,0.111313,0.074203,0.065567,0.020401,0.00296,0.000565,0.003342,0.636657,0.945621,0.672059,0.922368,0.289078,0.370673,0.314614,0.383868,0.880546,0.853668,0.869393,0.846731,0.331198,0.05127,0.02536,0.021149,0.017334,0.015549,0.015427,0.016205,0.018677,0.024918,0.035568,0.035873,0.014618,0.014908,0.014801,0.013763,0.015015,0.022919,0.028961,0.325241,0.068527,0.996231,0.785398
17287a8aef566999467c2a48847ae839.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6795,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2229,0.434143,0.361816,0.204041,0.0,0.999878,0.000122,0.0,1.0,0.0,0.310043,0.001938,0.003311,0.006317,0.019073,0.053726,0.159302,0.220596,0.16449,0.047958,0.005829,0.001099,0.000473,0.00032,4.6e-05,0.005478,0.475536,0.725275,0.535049,0.817055,0.214108,0.285413,0.223223,0.291903,0.913073,0.889469,0.911179,0.890368,0.341628,0.039444,0.02092,0.018753,0.016205,0.017334,0.01944,0.021896,0.02858,0.037613,0.046158,0.047729,0.023163,0.017838,0.015442,0.016098,0.01535,0.020966,0.019058,0.334656,0.04216,0.996628,0.785398
1743c6c08a1d1ad8f2c5f72724e00d82.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9417,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2824,0.421951,0.350296,0.227753,0.0,1.0,0.0,0.0,0.992828,0.007172,0.320175,0.005707,0.007278,0.026764,0.057159,0.240448,0.161179,0.088516,0.04863,0.022034,0.010803,0.004944,0.002274,0.001175,0.000244,0.00267,0.866759,1.239923,0.78318,1.200892,0.365257,0.469666,0.369363,0.468589,0.85115,0.814778,0.845135,0.814998,0.322934,0.047592,0.022736,0.021362,0.018921,0.017822,0.019287,0.019638,0.025116,0.031219,0.03949,0.039612,0.019226,0.018051,0.018646,0.016052,0.017883,0.023331,0.026382,0.321686,0.15242,0.988342,0.785398
177a34fc01019eec999fd84e679b05f9.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8524,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.261,0.42717,0.360367,0.212463,0.0,1.0,0.0,0.0,0.864471,0.135529,0.323227,0.009506,0.01622,0.02179,0.038788,0.08017,0.12326,0.136414,0.102386,0.073029,0.053574,0.014374,0.00293,0.000549,9.2e-05,0.003693,0.937929,1.494379,0.751838,1.160231,0.331127,0.45281,0.320098,0.40286,0.874547,0.838292,0.872773,0.850238,0.327601,0.042236,0.021637,0.018448,0.015884,0.013901,0.01651,0.019318,0.027573,0.042175,0.053467,0.049469,0.023102,0.017349,0.013748,0.013931,0.014618,0.019165,0.019943,0.33667,0.084244,0.980911,0.785398
17ba487d4878a9bf8a6f4d4987ea3b4b.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6678,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2257,0.565399,0.414032,0.020569,0.0,0.999985,1.5e-05,0.0,0.999222,0.000778,0.337112,0.000443,0.000549,0.000732,0.001465,0.005875,0.008835,0.042297,0.148376,0.233337,0.172394,0.032745,0.009155,0.001892,0.000214,0.004578,0.5947,0.94699,0.614062,0.895194,0.24185,0.32163,0.23799,0.317355,0.903932,0.881422,0.907342,0.880656,0.364622,0.045929,0.022751,0.020416,0.017548,0.016708,0.016846,0.018387,0.023972,0.031586,0.046326,0.030991,0.018372,0.015518,0.015396,0.01326,0.0168,0.024979,0.026428,0.341156,0.051132,0.999634,0.785398
17f87cf12b41e5e9e5040781d54ffd6a.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9879,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2536,0.592148,0.255173,0.152679,0.0,0.97551,0.02449,0.0,0.998932,0.001068,0.351868,0.007645,0.016251,0.02298,0.029526,0.079041,0.240814,0.154938,0.040283,0.022354,0.020538,0.008514,0.001694,0.000244,3.1e-05,0.003281,0.911305,1.308943,0.727543,1.314541,0.305484,0.400431,0.299081,0.40489,0.884629,0.857566,0.882353,0.853874,0.348492,0.055145,0.027985,0.022766,0.01709,0.012955,0.012634,0.011597,0.013824,0.020676,0.028046,0.029938,0.013779,0.011292,0.012344,0.013168,0.014862,0.023788,0.027023,0.36879,0.085098,0.95517,0.785398
18d52893a23c466c16952b6692e6be5e.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.2541,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2279,0.584732,0.272171,0.143097,0.0,1.0,0.0,0.0,1.0,0.0,0.310867,0.001083,0.002121,0.010284,0.037109,0.075836,0.104111,0.115067,0.204086,0.1064,0.024734,0.002594,0.000687,0.000259,3.1e-05,0.00473,0.385003,0.669173,0.417065,0.560631,0.170695,0.253487,0.195006,0.227989,0.930946,0.903711,0.920748,0.911474,0.348622,0.041946,0.021759,0.018463,0.015991,0.015533,0.016556,0.019989,0.025925,0.035416,0.041565,0.04393,0.022507,0.018341,0.015305,0.014923,0.015411,0.020004,0.020981,0.338379,0.03157,0.998749,0.785398
18d5401f659532897255ce2dd4ae1b0f.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8622,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2364,0.433502,0.416534,0.149963,0.0,1.0,0.0,0.0,1.0,0.0,0.331039,0.006958,0.017365,0.021851,0.031769,0.11731,0.247498,0.163757,0.047668,0.008316,0.002045,0.000748,0.000214,0.000137,3.1e-05,0.003296,0.971952,1.330119,0.582292,1.174887,0.285493,0.370088,0.254718,0.350219,0.898968,0.872162,0.897752,0.876053,0.344537,0.046539,0.02359,0.018799,0.015778,0.014496,0.016586,0.018631,0.02356,0.030823,0.04007,0.040588,0.01973,0.017578,0.01329,0.015366,0.014755,0.020691,0.022171,0.34111,0.057648,0.978195,0.785398
18fa8625605da2023387fd56c04414ea.jpeg,1,Neoplastic (High-Risk),2,0.4167,0.6251,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2295,0.554779,0.398422,0.046799,0.0,0.994461,0.005539,0.0,0.999191,0.000809,0.339935,0.002548,0.001953,0.002365,0.002731,0.005142,0.012817,0.06665,0.222473,0.231888,0.087311,0.014511,0.003906,0.001495,0.000107,0.004166,0.9678,1.233649,0.942341,1.466421,0.371722,0.41258,0.34951,0.48569,0.857647,0.849164,0.867362,0.825201,0.358556,0.045975,0.021835,0.021255,0.018433,0.016113,0.015808,0.017715,0.023636,0.036469,0.051361,0.032913,0.018692,0.014359,0.014191,0.011185,0.013275,0.020233,0.02948,0.341171,0.094604,0.995377,0.785398
193ac8d551c149b60f2965341caf528c.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8441,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2356,0.511002,0.409424,0.079575,0.0,0.999756,0.000244,0.0,1.0,0.0,0.316956,0.003403,0.00325,0.003464,0.006577,0.008652,0.061905,0.204956,0.197021,0.119522,0.059143,0.007843,0.001114,0.000336,4.6e-05,0.005814,0.517019,0.862576,0.611305,0.808812,0.231786,0.319154,0.251501,0.306021,0.906882,0.880341,0.901457,0.884378,0.344638,0.047592,0.024673,0.020065,0.017181,0.015839,0.016571,0.018036,0.022415,0.028152,0.035583,0.037735,0.018936,0.015762,0.014633,0.015427,0.016144,0.021301,0.022903,0.340607,0.047424,0.988998,0.785398
19410b1fcf0625f608b4ce97629ab559.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8773,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.3052,0.611359,0.327591,0.06105,0.0,0.999985,1.5e-05,0.0,1.0,0.0,0.310501,0.001907,0.003311,0.006851,0.01326,0.0504,0.113541,0.238647,0.201813,0.044418,0.005905,0.002075,0.000977,0.000931,0.000595,0.004868,0.719838,0.916401,0.487316,0.932611,0.245941,0.303037,0.219638,0.304298,0.909364,0.890125,0.911548,0.890227,0.36587,0.049988,0.02652,0.020432,0.015442,0.012894,0.013443,0.01355,0.017761,0.02211,0.029938,0.035843,0.015274,0.013885,0.011169,0.01387,0.015564,0.023605,0.025269,0.351059,0.042786,0.998016,0.785398
195f853af7f8a4df1ec859759b7c8743.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.941,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2681,0.355499,0.423157,0.221344,0.0,0.990997,0.009003,0.0,1.0,0.0,0.307175,0.001205,0.003372,0.005753,0.021423,0.065781,0.131897,0.171722,0.204163,0.070435,0.009201,0.001678,0.000427,0.000305,0.000107,0.005356,0.571063,0.960692,0.68367,0.965121,0.270083,0.370796,0.296354,0.371473,0.889122,0.85574,0.878935,0.85578,0.344622,0.053329,0.02446,0.022903,0.018555,0.017212,0.015747,0.016724,0.018326,0.024597,0.029251,0.035751,0.016052,0.014572,0.01329,0.015778,0.017319,0.021027,0.022827,0.345871,0.070358,0.998825,0.785398
19d9ae2a9833aa6b8232510939c091a7.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8574,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2721,0.461365,0.357162,0.181473,0.0,0.952454,0.047546,0.0,0.987976,0.012024,0.343781,0.004089,0.003754,0.003632,0.003952,0.005676,0.013306,0.081497,0.124573,0.167831,0.20105,0.035141,0.006729,0.00119,0.000198,0.003601,1.048989,1.668712,1.023897,1.610088,0.324357,0.447674,0.332782,0.427497,0.884179,0.852921,0.881005,0.857751,0.367841,0.053085,0.024475,0.020767,0.017624,0.01445,0.013992,0.014786,0.019913,0.027451,0.040039,0.025375,0.015793,0.014099,0.015839,0.012299,0.014999,0.022842,0.029129,0.346741,0.067078,0.990051,0.785398
1a65d2b46d0a6085835c525af63a987f.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8439,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.27,0.506027,0.429367,0.064606,0.0,0.992325,0.007675,0.0,0.995148,0.004852,0.341629,0.005875,0.006577,0.006683,0.00766,0.014328,0.025726,0.069977,0.13028,0.156082,0.106033,0.069031,0.039474,0.01268,0.002716,0.005249,1.511703,2.309143,1.57886,2.227851,0.444332,0.559815,0.467187,0.587097,0.847281,0.824248,0.839095,0.809927,0.359534,0.047195,0.022644,0.020248,0.016418,0.015274,0.015945,0.015961,0.022339,0.036285,0.054108,0.034378,0.018372,0.014755,0.014832,0.011002,0.013,0.020447,0.027802,0.340775,0.11084,0.99234,0.785398
1b248d152b672ab3492fc6239c86a73f.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.4365,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2451,0.540771,0.331223,0.128006,0.0,1.0,0.0,0.0,0.996124,0.003876,0.345673,0.002502,0.004471,0.012085,0.029221,0.045029,0.100861,0.240128,0.182449,0.029984,0.004303,0.000595,0.000122,0.000107,0.0,0.002472,0.476425,0.753356,0.50671,0.796478,0.208471,0.265452,0.203983,0.277755,0.914366,0.898244,0.91807,0.894463,0.378185,0.046249,0.022949,0.019424,0.016754,0.015915,0.016922,0.018036,0.022369,0.028564,0.039124,0.027527,0.018723,0.016083,0.017792,0.014175,0.017349,0.022614,0.026031,0.350418,0.041046,0.996536,0.785398
1b9298e11bb07c70f3701ae6bcec5dd8.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.1506,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2271,0.471832,0.29071,0.237457,0.0,1.0,0.0,0.0,0.946426,0.053574,0.336105,0.008057,0.00592,0.008194,0.009506,0.027328,0.045715,0.180161,0.272522,0.075134,0.021591,0.006454,0.000198,0.000153,1.5e-05,0.002945,0.591115,0.851088,0.444148,0.800554,0.196691,0.262084,0.184038,0.249227,0.92463,0.903846,0.927819,0.909772,0.349455,0.037888,0.021088,0.018387,0.014755,0.014313,0.016953,0.019485,0.028046,0.038895,0.054077,0.037949,0.023239,0.018936,0.01973,0.014923,0.016052,0.021118,0.024002,0.329147,0.035858,0.984238,0.785398
1b976b7a7efc10b1300cb1b387133b51.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9561,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2238,0.717072,0.21521,0.067719,0.0,1.0,0.0,0.0,0.847351,0.152649,0.30629,0.004791,0.002792,0.004562,0.006332,0.004486,0.006271,0.009018,0.032318,0.057571,0.086426,0.114563,0.134583,0.168564,0.054825,0.006607,0.72451,1.096778,0.804718,1.161338,0.312561,0.401446,0.33989,0.428666,0.871249,0.843967,0.861702,0.832676,0.342874,0.054001,0.02565,0.023682,0.018936,0.014938,0.016113,0.016693,0.018997,0.024353,0.033981,0.029068,0.016571,0.018097,0.015198,0.013077,0.016296,0.024902,0.029266,0.325287,0.11171,0.998581,0.785398
1c149b60f2965341caf528ca0adabead.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9063,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2102,0.471695,0.294678,0.233627,0.0,0.997391,0.002609,0.0,0.998245,0.001755,0.31604,0.003815,0.004654,0.005127,0.00795,0.011276,0.049103,0.168976,0.188629,0.133728,0.085754,0.016418,0.003174,0.000504,6.1e-05,0.004791,0.773146,1.18073,0.8803,1.238924,0.320358,0.425606,0.348376,0.422222,0.875729,0.84345,0.86637,0.847371,0.338713,0.052643,0.024841,0.021729,0.016678,0.015533,0.016205,0.016418,0.020554,0.025513,0.029877,0.035278,0.01564,0.014359,0.012756,0.013351,0.01532,0.022049,0.025528,0.344971,0.077164,0.99028,0.785398
1c4aa179344271fa54aa1b27918630bf.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8777,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2414,0.444153,0.320938,0.234909,0.0,0.999985,1.5e-05,0.0,1.0,0.0,0.351089,0.010742,0.017639,0.039032,0.057022,0.09465,0.131851,0.112427,0.080627,0.066101,0.029297,0.004974,0.000793,0.00029,6.1e-05,0.003403,0.708824,1.166198,0.77886,1.257793,0.204075,0.279677,0.222641,0.298501,0.927618,0.907896,0.921636,0.903222,0.365156,0.030472,0.016983,0.014389,0.013489,0.015427,0.020599,0.025452,0.036133,0.04744,0.057587,0.045929,0.030807,0.023987,0.018021,0.014694,0.014709,0.016617,0.015854,0.357666,0.036041,0.982529,0.785398
1c74143555dbf9c4ebafbd9871ca68e0.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.3111,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2969,0.584595,0.362915,0.05249,0.0,1.0,0.0,0.0,0.883194,0.116806,0.3172,0.011948,0.006134,0.008408,0.010284,0.009933,0.013535,0.023926,0.067169,0.126984,0.18396,0.116714,0.064377,0.031769,0.00351,0.00415,0.561642,0.876801,0.681587,0.941822,0.257874,0.334764,0.291697,0.357555,0.891865,0.869098,0.881908,0.860403,0.34397,0.048096,0.025177,0.019577,0.014114,0.014069,0.015579,0.016922,0.021408,0.029465,0.037033,0.034317,0.019089,0.021118,0.016632,0.013702,0.015167,0.02417,0.02774,0.319244,0.055786,0.990509,0.785398
1caf528ca0adabead1ae730831caf386.jpeg,1,Neoplastic (High-Risk),4,0.7738,0.7178,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.24,0.415253,0.497803,0.086945,0.0,0.960754,0.039246,0.0,0.998688,0.001312,0.312866,0.003342,0.005234,0.004044,0.004593,0.009796,0.030624,0.049271,0.253769,0.24614,0.057114,0.014359,0.002487,0.000732,0.000198,0.005432,0.797809,1.115248,0.840533,1.206013,0.288159,0.36609,0.295558,0.368428,0.894216,0.869469,0.891447,0.873277,0.350407,0.049225,0.024292,0.019821,0.016449,0.014709,0.016205,0.016769,0.020691,0.027603,0.033295,0.037155,0.017532,0.015854,0.013947,0.014297,0.014496,0.019058,0.02417,0.342148,0.05542,0.993668,0.785398
1cfc1c9d33f3a7b24423d5c7edd71817.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6635,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2259,0.574341,0.39473,0.03093,0.0,1.0,0.0,0.0,1.0,0.0,0.334869,0.009064,0.007294,0.008652,0.01976,0.027039,0.05397,0.201996,0.209183,0.100555,0.017563,0.004745,0.001434,0.000366,9.2e-05,0.003418,0.98845,1.484045,0.819853,1.287013,0.283609,0.383422,0.278278,0.347958,0.902269,0.875209,0.898112,0.88396,0.381701,0.048691,0.028259,0.020279,0.014969,0.01268,0.013535,0.014175,0.017868,0.024628,0.033829,0.026505,0.017502,0.014938,0.01506,0.011917,0.014832,0.02388,0.030472,0.333801,0.049896,0.992203,0.785398
1d4dc3ddad260bfcb4443de3ef69f6db.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8142,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2409,0.537125,0.388931,0.073944,0.0,0.995804,0.004196,0.0,0.998016,0.001984,0.310867,0.002808,0.003845,0.004272,0.006821,0.008987,0.033783,0.121704,0.206009,0.182693,0.080719,0.018356,0.008545,0.004578,0.000671,0.005341,0.810248,1.207028,0.758732,1.103191,0.318367,0.43065,0.32261,0.397616,0.876901,0.840453,0.872645,0.851971,0.334725,0.043137,0.022461,0.020523,0.017319,0.014038,0.01709,0.018845,0.025162,0.037048,0.051224,0.047363,0.020462,0.016068,0.012268,0.012833,0.013031,0.0186,0.023804,0.336517,0.089355,0.996124,0.785398
1d54ffd6a8ee924dbd70f618d52893a2.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9607,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2677,0.642761,0.232147,0.125092,0.0,0.998871,0.001129,0.0,1.0,0.0,0.315842,0.005066,0.016632,0.052429,0.149628,0.218964,0.17041,0.046875,0.014572,0.004211,0.001175,0.000473,0.000244,0.000122,1.5e-05,0.003342,0.551287,0.898823,0.654289,0.907159,0.241789,0.329596,0.273713,0.334425,0.90349,0.877043,0.892686,0.875143,0.363716,0.051025,0.027206,0.020798,0.014145,0.012512,0.012711,0.013687,0.016693,0.023865,0.033707,0.035233,0.015701,0.012924,0.0112,0.013321,0.013809,0.021957,0.025085,0.350677,0.071442,0.993774,0.785398
1db40939d9a2f94285ef2a23f9dbbb7b.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8926,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2552,0.585312,0.311203,0.103485,0.0,1.0,0.0,0.0,1.0,0.0,0.320999,0.000427,0.000259,0.00119,0.01329,0.019623,0.030579,0.118073,0.166504,0.128891,0.155228,0.034515,0.004211,0.000885,0.000183,0.005142,0.659559,0.876617,0.633303,1.128151,0.229596,0.291457,0.245006,0.33624,0.914696,0.895986,0.907442,0.884375,0.365543,0.046707,0.025238,0.019196,0.015121,0.013474,0.014359,0.016556,0.021393,0.03447,0.05188,0.035004,0.020508,0.015869,0.014969,0.012375,0.014679,0.021683,0.026489,0.328583,0.046875,0.999878,0.785398
1e555525d4f09ce7270bfec57e441680.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.2988,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2589,0.433365,0.342957,0.223679,0.0,1.0,0.0,0.0,0.999863,0.000137,0.308868,0.001907,0.006302,0.014832,0.026535,0.04686,0.205948,0.284164,0.076294,0.020096,0.002319,0.000549,0.000259,0.000351,3.1e-05,0.004684,0.548269,0.831449,0.449203,0.729181,0.218336,0.295409,0.215809,0.286121,0.91385,0.888517,0.910974,0.889471,0.339475,0.041733,0.020279,0.01915,0.017532,0.01738,0.01828,0.021133,0.027634,0.037125,0.040787,0.045456,0.023773,0.018585,0.01564,0.01622,0.015472,0.018951,0.019226,0.336548,0.03949,0.999222,0.785398
1efbafa0940efd09e941bb189a5dbc20.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.3593,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2138,0.599777,0.290833,0.10939,0.0,1.0,0.0,0.0,1.0,0.0,0.351318,0.013809,0.017807,0.010071,0.017563,0.0634,0.156677,0.206436,0.109543,0.044617,0.004562,0.001282,0.000549,0.000381,7.6e-05,0.001907,0.567647,1.105636,0.906679,1.088812,0.247825,0.36303,0.298131,0.339685,0.900507,0.867206,0.889735,0.87635,0.338638,0.044968,0.023865,0.018707,0.015228,0.013596,0.014282,0.016525,0.022293,0.034103,0.047455,0.042496,0.017593,0.014923,0.012619,0.014175,0.01413,0.01944,0.023911,0.347961,0.069031,0.984497,0.785398
